sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція АЛІЯГА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,365,73,45.7903506,29.1875561,46.82775,30.76
станція АНДРІЯШІВКА,станція ЛАДИЖИН,ЗЕРНО КУКУРУЗЫ,217,131,50.5700447,33.3703925,48.609462,29.1503679
станція АНДРІЯШІВКА,станція МИРОНІВКА,ПШЕНИЦА,465,117,50.5700447,33.3703925,49.678092,30.9119329
станція АНТОНІНИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,224,141,49.790807,26.988522,46.485545,30.748833
станція АРЦИЗ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,734,51,45.9968241,29.4199425,46.36337,30.62144
станція АРЦИЗ,станція КСЕНІЄВЕ (ЕКСП.),ЯЧМЕНЬ,611,51,45.9968241,29.4199425,46.36337,30.62144
станція АРЦИЗ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,985,78,45.9968241,29.4199425,46.322273,30.629317
станція АРЦИЗ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЯЧМЕНЬ,901,78,45.9968241,29.4199425,46.322273,30.629317
станція АРЦИЗ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ПШЕНИЦА,323,84,45.9968241,29.4199425,46.82775,30.76
станція АРЦИЗ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,302,86,45.9968241,29.4199425,46.82775,30.76
станція АРЦИЗ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,528,86,45.9968241,29.4199425,46.82775,30.76
станція БАЛИН,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,821,122,48.90661,26.6346,46.322273,30.629317
станція БАЛТА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,568,75,47.874574,29.625154,46.36337,30.62144
станція БАЛТА,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,1110,75,47.874574,29.625154,46.36337,30.62144
станція БАЛТА,станція КСЕНІЄВЕ (ЕКСП.),ЯЧМЕНЬ,394,75,47.874574,29.625154,46.36337,30.62144
станція БАЛТА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,814,56,47.874574,29.625154,46.485545,30.748833
станція БАЛТА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,736,75,47.874574,29.625154,46.485545,30.748833
станція БАЛТА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,250,82,47.874574,29.625154,46.322273,30.629317
станція БАЛТА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,305,82,47.874574,29.625154,46.322273,30.629317
станція БАЛТА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,592,92,47.874574,29.625154,46.82775,30.76
станція БАЛТА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,403,92,47.874574,29.625154,46.82775,30.76
станція БАР,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,688,141,49.036101,27.722638,46.82775,30.76
станція БАРВІНКОВЕ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,659,140,48.9014667,37.0181437,46.834899,31.967136
станція БАРВІНКОВЕ,станція ЗОЛОТОНОША I,ПШЕНИЦА,214,147,48.9014667,37.0181437,49.6564714,32.0774714
станція БАРВІНКОВЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,821,137,48.9014667,37.0181437,46.9575,31.975556
станція БАРИШІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,579,146,50.3469003,31.3166756,46.485545,30.748833
станція БАСИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,444,143,50.862753,34.886865,46.9575,31.975556
станція БЕРДИЧІВ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,317,135,49.8892838,28.6129448,46.36337,30.62144
станція БЕРДИЧІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,917,148,49.8892838,28.6129448,46.82775,30.76
станція БЕРЕЗИНЕ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,342,47,46.230278,29.205833,46.36337,30.62144
станція БЕРЕЗИНЕ,станція КСЕНІЄВЕ (ЕКСП.),ЯЧМЕНЬ,355,63,46.230278,29.205833,46.36337,30.62144
станція БЕРЕЗИНЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,1045,80,46.230278,29.205833,46.485545,30.748833
станція БЕРЕЗИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,591,87,46.230278,29.205833,46.322273,30.629317
станція БЕРЕЗИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЯЧМЕНЬ,217,87,46.230278,29.205833,46.322273,30.629317
станція БЕРЕЗИНЕ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ПШЕНИЦА,238,95,46.230278,29.205833,46.82775,30.76
станція БЕРЕЗІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,396,51,47.19249,30.94197,46.485545,30.748833
станція БЕРЕЗІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,270,51,47.19249,30.94197,46.485545,30.748833
станція БЕРЕЗІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,222,52,47.19249,30.94197,46.322273,30.629317
станція БЕРЕЗІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,401,45,47.19249,30.94197,46.82775,30.76
станція БЕРЕЗІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,261,45,47.19249,30.94197,46.82775,30.76
станція БЕРЕЗОВИЦЯ-ОСТРІВ,станція ГУМЕНЦІ,ЗЕРНО КУКУРУЗЫ,302,68,49.490776,25.605512,48.770473,26.606396
станція БЕРЕЗОВИЦЯ-ОСТРІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,367,136,49.490776,25.605512,46.82775,30.76
станція БІЛА КРИНИЦЯ,станція ГУМЕНЦІ,ПШЕНИЦА,253,139,47.3511476,33.1967766,48.770473,26.606396
станція БІЛА КРИНИЦЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,248,47,47.3511476,33.1967766,46.485545,30.748833
станція БІЛА КРИНИЦЯ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,226,45,47.3511476,33.1967766,46.82775,30.76
станція БІЛА ЦЕРКВА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,474,128,49.8119045,30.1097162,46.36337,30.62144
станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,станція КСЕНІЄВЕ (ЕКСП.),ЯЧМЕНЬ,508,32,46.1851723,30.3377686,46.36337,30.62144
станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,330,58,46.1851723,30.3377686,46.485545,30.748833
станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,839,33,46.1851723,30.3377686,46.322273,30.629317
станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЯЧМЕНЬ,617,33,46.1851723,30.3377686,46.322273,30.629317
станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,454,56,46.1851723,30.3377686,46.82775,30.76
станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,594,84,46.1851723,30.3377686,46.82775,30.76
станція БІЛГОРОДКА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,205,118,50.3897825,30.2266649,46.36337,30.62144
станція БІЛГОРОДКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,381,152,50.3897825,30.2266649,46.82775,30.76
станція БІЛГОРОДКА,станція ЯГОДИН (ЕКСП. ПКП),ЗЕРНО КУКУРУЗЫ,728,111,50.3897825,30.2266649,51.198201,23.895884
станція БІЛОБОЖНИЦЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,250,117,49.0398865,25.6872261,46.485545,30.748833
станція БІЛОБОЖНИЦЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,209,117,49.0398865,25.6872261,46.485545,30.748833
станція БІЛОЗІР’Я,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,273,126,49.308279,31.9509979,46.485545,30.748833
станція БІЛОПІЛЛЯ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,316,279,51.1421206,34.2717682,46.9575,31.975556
станція БІЛЯЇВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,523,270,49.263454,36.306605,46.82775,30.76
станція БЛАКИТНЕ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,329,74,47.409307,33.440762,46.834899,31.967136
станція БЛИЗНЮКИ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,294,129,48.856667,36.555,46.834899,31.967136
станція БЛИЗНЮКИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,709,126,48.856667,36.555,46.9575,31.975556
станція БЛИЗНЮКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,214,159,48.856667,36.555,46.485545,30.748833
станція БОБРОВИЦЯ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,289,270,50.763995,31.3713796,46.82775,30.76
станція БОГДАНІВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,453,79,49.3754473,27.1448741,46.485545,30.748833
станція БОГДАНІВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,205,79,49.3754473,27.1448741,46.485545,30.748833
станція БОГДАНІВЦІ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,345,128,49.3754473,27.1448741,46.322273,30.629317
станція БОГОДУХІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,216,274,50.1567086,35.489891,46.82775,30.76
станція БОРОДЯНКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,316,139,50.628879,29.8912941,46.485545,30.748833
станція БОРЩІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,317,144,48.803477,26.060664,46.485545,30.748833
станція БРАТОЛЮБІВКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,200,89,46.831389,33.853056,46.834899,31.967136
станція БРАТОЛЮБІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,217,76,46.831389,33.853056,46.485545,30.748833
станція БРАТОЛЮБІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,656,123,46.831389,33.853056,46.82775,30.76
станція БРІВКИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,201,149,49.924255,29.212466,46.9575,31.975556
станція БРОДИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,315,147,50.074371,25.1408283,46.485545,30.748833
станція БУРЛУК,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,514,156,50.035058,37.403634,46.834899,31.967136
станція БУРЛУК,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,335,161,50.035058,37.403634,46.36337,30.62144
станція БУЧАЧ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,405,115,49.064831,25.3817159,46.36337,30.62144
станція БУЧАЧ,станція КСЕНІЄВЕ (ЕКСП.),ЯЧМЕНЬ,506,93,49.064831,25.3817159,46.36337,30.62144
станція БУЧАЧ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,607,106,49.064831,25.3817159,46.485545,30.748833
станція БУЧАЧ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,1266,104,49.064831,25.3817159,46.485545,30.748833
станція БУЧАЧ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,323,104,49.064831,25.3817159,46.485545,30.748833
станція БУЧАЧ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,422,109,49.064831,25.3817159,46.322273,30.629317
станція БУЧАЧ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,727,133,49.064831,25.3817159,46.82775,30.76
станція ВАПНЯРКА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,526,107,48.5337039,28.7452533,46.36337,30.62144
станція ВАПНЯРКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,450,107,48.5337039,28.7452533,46.485545,30.748833
станція ВАПНЯРКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,348,107,48.5337039,28.7452533,46.485545,30.748833
станція ВАСКАУЦИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,298,71.5,48.465725,27.138708,46.9575,31.975556
станція ВАСКАУЦИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,373,74,48.465725,27.138708,46.485545,30.748833
станція ВЕНДИЧАНИ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,359,103,48.6066734,27.7806587,46.322273,30.629317
станція ВЕСЕЛИЙ КУТ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,971,47,47.1060754,29.9920901,46.322273,30.629317
станція ВЕСЕЛИЙ КУТ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,2629,71,47.1060754,29.9920901,46.322273,30.629317
станція ВЕСЕЛИЙ КУТ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЯЧМЕНЬ,1136,71,47.1060754,29.9920901,46.322273,30.629317
станція ВЕСЕЛИЙ ПОДІЛ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,933,100,49.6031947,33.1876332,46.9575,31.975556
станція ВЕСЕЛИЙ ПОДІЛ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,245,100,49.6031947,33.1876332,46.9575,31.975556
станція ВИРИ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,236,324,51.021104,34.377583,46.82775,30.76
станція ВИРІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,288,282,51.26295,33.173564,46.834899,31.967136
станція ВИРІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1001,278,51.26295,33.173564,46.9575,31.975556
станція ВИСКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,225,79,48.63385,31.64692,46.485545,30.748833
станція ВІЙТІВЦІ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,369,151,49.497128,26.445956,46.834899,31.967136
станція ВІЙТІВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,244,106,49.497128,26.445956,46.485545,30.748833
станція ВІЙТІВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,695,106,49.497128,26.445956,46.485545,30.748833
станція ВІКТОРІЯ,станція ВАДУЛ-СІРЕТ (ЕКСП. ЧФР),ЯЧМЕНЬ,219,35,49.168466,26.6001879,48.023813,25.959627
станція ВІКТОРІЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,278,137,49.168466,26.6001879,46.485545,30.748833
станція ВІКТОРІЯ,станція СЛАВУТА I,ЯЧМЕНЬ,496,66,49.168466,26.6001879,50.32072,26.88511
станція ВІКТОРІЯ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,295,98,49.168466,26.6001879,46.322273,30.629317
станція ВІКТОРІЯ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,635,117,49.168466,26.6001879,46.322273,30.629317
станція ВІННИЦЯ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,247,112,49.239428,28.5106651,46.36337,30.62144
станція ВІННИЦЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,796,110,49.239428,28.5106651,46.485545,30.748833
станція ВІННИЦЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,784,110,49.239428,28.5106651,46.485545,30.748833
станція ВІННИЦЯ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,558,118,49.239428,28.5106651,46.322273,30.629317
станція ВІННИЦЯ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,356,94,49.239428,28.5106651,46.322273,30.629317
станція ВІННИЦЯ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,211,124,49.239428,28.5106651,46.82775,30.76
станція ВІННИЦЯ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,1541,125,49.239428,28.5106651,46.82775,30.76
станція ВІННИЦЯ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,560,100,49.239428,28.5106651,46.82775,30.76
станція ВЛАСІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,658,145,49.592096,35.7162969,46.834899,31.967136
станція ВЛАСІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,713,142,49.592096,35.7162969,46.9575,31.975556
станція ВОЛНОВАХА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,277,142,47.6016927,37.4901415,46.9575,31.975556
станція ВОЛОДИМИР-ВОЛИНСЬКИЙ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,346,150,50.8450086,24.3352242,46.485545,30.748833
станція ВОЛОДИМИР-ВОЛИНСЬКИЙ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,431,133,50.8450086,24.3352242,46.322273,30.629317
станція ВОЛОДИМИР-ВОЛИНСЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,224,161,50.8450086,24.3352242,46.82775,30.76
станція ВОРОЖБА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,398,256,51.1702058,34.2248818,46.82775,30.76
станція ВОРОЖБА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,209,256,51.1702058,34.2248818,46.82775,30.76
станція ВОРОНОВИЦЯ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,273,117,49.12341,28.712317,46.36337,30.62144
станція ВОРОНОВИЦЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1275,115,49.12341,28.712317,46.485545,30.748833
станція ВРАДІЇВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,268,102,47.87692,30.58557,46.485545,30.748833
станція ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2502,137,50.3678365,33.9796724,46.834899,31.967136
станція ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,592,137,50.3678365,33.9796724,46.834899,31.967136
станція ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,498,146,50.3678365,33.9796724,46.36337,30.62144
станція ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЗЕРНО КУКУРУЗЫ,243,134,50.3678365,33.9796724,46.9576791,31.9758924
станція ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1876,134,50.3678365,33.9796724,46.9575,31.975556
станція ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,656,134,50.3678365,33.9796724,46.9575,31.975556
станція ГАЙСИН,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,876,111,48.795178,29.39161,46.485545,30.748833
станція ГАЙСИН,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,673,138,48.795178,29.39161,46.485545,30.748833
станція ГАЙСИН,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,310,131.5,48.795178,29.39161,46.32227,30.62932
станція ГАЙСИН,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,678,87,48.795178,29.39161,46.82775,30.76
станція ГАЛЕЩИНА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,246,115,49.1706424,33.7543946,46.322273,30.629317
станція ГАЛЕЩИНА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,364,144,49.1706424,33.7543946,46.322273,30.629317
станція ГАЛКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1016,149,50.706484,32.191208,46.9575,31.975556
станція ГАННІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,590,112,49.2370426,33.9002971,46.834899,31.967136
станція ГАННІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,479,124,49.2370426,33.9002971,46.9575,31.975556
станція ГАННІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,274,134,49.2370426,33.9002971,46.485545,30.748833
станція ГАННІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,301,148,49.2370426,33.9002971,46.322273,30.629317
станція ГЛОБИНЕ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,962,129,49.399085,33.2271859,46.834899,31.967136
станція ГЛОБИНЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЗЕРНО КУКУРУЗЫ,938,125,49.399085,33.2271859,46.9576791,31.9758924
станція ГЛОБИНЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,324,125,49.399085,33.2271859,46.9576791,31.9758924
станція ГЛОБИНЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2002,125,49.399085,33.2271859,46.9575,31.975556
станція ГЛОБИНЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,415,134,49.399085,33.2271859,46.485545,30.748833
станція ГЛОБИНЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,358,134,49.399085,33.2271859,46.485545,30.748833
станція ГЛОБИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,944,148,49.399085,33.2271859,46.322273,30.629317
станція ГЛОБИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,543,148,49.399085,33.2271859,46.322273,30.629317
станція ГЛУХІВ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,452,318,51.679907,33.938458,46.834899,31.967136
станція ГЛУХІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,222,354,51.679907,33.938458,46.82775,30.76
станція ГНІВАНЬ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,268,106,49.1023539,28.3299434,46.36337,30.62144
станція ГНІВАНЬ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,872,111,49.1023539,28.3299434,46.322273,30.629317
станція ГНІВАНЬ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,242,100,49.1023539,28.3299434,46.322273,30.629317
станція ГНІДАВА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,260,143,50.7135044,25.3198979,46.322273,30.629317
станція ГНІДАВА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,380,148.5,50.7135044,25.3198979,46.82775,30.76
станція ГНІЗДИЧІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,214,138,49.32879,24.105971,46.485545,30.748833
станція ГОЛЕНДРИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,225,121,49.565771,28.7194935,46.485545,30.748833
станція ГОЛОВАНІВСЬК,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,245,94,48.359396,30.3974229,46.485545,30.748833
