sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція КАМ’ЯНЕЦЬ-ПОДІЛЬСЬКИЙ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЯЧМЕНЬ,54,482,48.6880686,26.6015963,46.9575,31.975556
станція КАМКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,53,185,51.8637669,31.7805113,46.834899,31.967136
станція КАПІТАНІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,210,146,48.915932,31.6996218,46.485545,30.748833
станція КАПІТАНІВКА,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,54,101,48.915932,31.6996218,46.32227,30.62932
станція КАРЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,54,143,49.455277,35.127453,46.32227,30.62932
станція КАРЛІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,53,108,49.455277,35.127453,46.82775,30.76
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,54,27,48.471882,28.81294,46.82775,30.76
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,54,91,48.471882,28.81294,46.82775,30.76
станція КОЗОВА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,90,109,49.4296637,25.1642181,46.485545,30.748833
станція КОЗОВА,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,53,62,49.4296637,25.1642181,46.32227,30.62932
станція КОРИСТІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,44,143,48.7319283,33.066253,46.834899,31.967136
станція КОРИСТІВКА,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,44,82,48.7319283,33.066253,46.32227,30.62932
станція КОРОЛІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,54,150,48.579343,33.224713,46.9575,31.975556
станція КОРСУНЬ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,161,148,49.4300146,31.3117628,46.36337,30.62144
станція КОРСУНЬ,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,53,47,49.4300146,31.3117628,46.32227,30.62932
станція КРАСИЛІВ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,54,54,49.6698356,27.0131238,46.36337,30.62144
станція КРАСНЕ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,197,659,49.9172135,24.6159582,46.36337,30.62144
станція КРАСНЕ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,162,177,49.9172135,24.6159582,46.36337,30.62144
станція КРАСНЕ,станція КСЕНІЄВЕ (ЕКСП.),ЯЧМЕНЬ,51,177,49.9172135,24.6159582,46.36337,30.62144
станція КРАСНЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,215,203,49.9172135,24.6159582,46.485545,30.748833
станція КРАСНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,309,592,49.9172135,24.6159582,46.322273,30.629317
станція КРАСНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,313,183,49.9172135,24.6159582,46.322273,30.629317
станція КРАСНЕ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,100,170,49.9172135,24.6159582,46.82775,30.76
станція КРАСНОГРАД,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,42,188,49.3606597,35.4455103,46.322273,30.629317
станція КРАСНОПАВЛІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,44,129,49.1403045,36.3217788,46.9576791,31.9758924
станція КРЕМЕНЧУК,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,53,83,49.0678972,33.4277227,46.9575,31.975556
станція КРИЖОПІЛЬ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,150,60,48.3793207,28.8652,46.485545,30.748833
станція КРОЛЕВЕЦЬ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,101,229,51.5513099,33.3628093,46.322273,30.629317
станція ЛИНОВИЦЯ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,318,141,50.472523,32.3761449,46.9575,31.975556
станція ЛИХАЧОВЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,52,139,49.3823544,36.2086193,46.485545,30.748833
станція ЛИХАЧОВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,55,165,49.3823544,36.2086193,46.82775,30.76
станція МАР’ЯНІВКА,станція ВРАДІЇВКА,ПШЕНИЦА,54,177,49.494859,26.746056,47.87692,30.58557
станція МАР’ЯНІВКА,станція КРЕМЕНЧУК,ПШЕНИЦА,54,99,49.494859,26.746056,49.0678972,33.4277227
станція МЕНА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,105,130,51.5325603,32.2348727,46.322273,30.629317
станція МИРГОРОД,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,462,161,49.9496173,33.6299724,46.834899,31.967136
станція МИРГОРОД,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,107,157.5,49.9496173,33.6299724,46.36337,30.62144
станція МИРГОРОД,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1545,158,49.9496173,33.6299724,46.9575,31.975556
станція МИРГОРОД,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,947,212,49.9496173,33.6299724,46.485545,30.748833
станція МИРГОРОД,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,108,231.5,49.9496173,33.6299724,46.82775,30.76
станція МИРОПІЛЬ,станція МИКОЛАЇВ,ЗЕРНО КУКУРУЗЫ,103,232.5,50.09977,27.66868,46.9576791,31.9758924
станція МИХАЙЛЕНКИ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,54,147,49.9712662,28.293328,46.322273,30.629317
станція МОСТИСЬКА II,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,107,226.5,49.8166178,23.0325224,46.485545,30.748833
станція МОСТИСЬКА II,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,93,115,49.8166178,23.0325224,46.32227,30.62932
станція МОСТИСЬКА II,станція ЧОРНОМОРСЬК-ПОРТ,ЯЧМЕНЬ,45,173,49.8166178,23.0325224,46.32227,30.62932
станція МОСТИСЬКА II,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,51,34,49.8166178,23.0325224,46.322273,30.629317
станція НІЖИН,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,156,160,51.0179091,31.8888883,46.36337,30.62144
станція НІЖИН,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,52,131,51.0179091,31.8888883,46.485545,30.748833
станція НІЖИН,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,45,137,51.0179091,31.8888883,46.32227,30.62932
станція НІЖИН,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,1041,620,51.0179091,31.8888883,46.322273,30.629317
станція НОВІ САНЖАРИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,46,193,49.3279388,34.4040708,46.485545,30.748833
станція НОСІВКА,станція МИКОЛАЇВ,ЗЕРНО КУКУРУЗЫ,52,704,50.9041989,31.6053645,46.9576791,31.9758924
станція НОСІВКА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,52,829,50.9041989,31.6053645,46.82775,30.76
станція ОВРУЧ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,52,191,51.3249995,28.8173906,46.9576791,31.9758924
станція ОВРУЧ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,102,224.5,51.3249995,28.8173906,46.485545,30.748833
станція ОВРУЧ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,53,73,51.3249995,28.8173906,46.322273,30.629317
станція ОВРУЧ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,53,227,51.3249995,28.8173906,46.82775,30.76
станція ОДНОРОБІВКА,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,54,143,50.417404,35.858876,46.36337,30.62144
станція ОДНОРОБІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,49,163,50.417404,35.858876,46.82775,30.76
станція ОЛИКА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,53,158,50.783106,25.741355,46.36337,30.62144
станція ОЛИКА,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,44,58,50.783106,25.741355,46.32227,30.62932
станція ОЛИКА,станція ЧОРНОМОРСЬК-ПОРТ,ЯЧМЕНЬ,53,162,50.783106,25.741355,46.32227,30.62932
станція ОЛИКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,44,162,50.783106,25.741355,46.322273,30.629317
станція ОЛИКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,108,132.5,50.783106,25.741355,46.322273,30.629317
станція ОЛИКА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,53,119,50.783106,25.741355,46.82775,30.76
станція ОЛИКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,53,140,50.783106,25.741355,46.82775,30.76
станція ПАЛЬМІРА,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЗЕРНО КУКУРУЗЫ,586,100,49.76097,32.15311,46.9576791,31.9758924
станція ПАЛЬМІРА,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,109,133,49.76097,32.15311,46.9576791,31.9758924
станція ПЕРЕЯСЛАВСЬКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,721,170,50.2639559,31.6561389,46.485545,30.748833
станція ПИРЯТИН,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,105,327.5,50.23819,32.5059299,46.834899,31.967136
станція ПИРЯТИН,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,96,187,50.23819,32.5059299,46.9575,31.975556
станція ПОДІЛЬСЬК,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,159,67,47.748235,29.5294171,46.36337,30.62144
станція ПОДІЛЬСЬК,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,84,62,47.748235,29.5294171,46.485545,30.748833
станція ПОДІЛЬСЬК,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,48,75,47.748235,29.5294171,46.322273,30.629317
станція ПОДІЛЬСЬК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,57,128,47.748235,29.5294171,46.82775,30.76
станція ПОДІЛЬСЬК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,42,85,47.748235,29.5294171,46.82775,30.76
станція ПОПІЛЬНЯ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,367,189,49.9443357,29.4597706,46.36337,30.62144
станція ПОПІЛЬНЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,267,138,49.9443357,29.4597706,46.485545,30.748833
станція ПОПІЛЬНЯ,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,206,103,49.9443357,29.4597706,46.32227,30.62932
станція ПОПІЛЬНЯ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,1044,196,49.9443357,29.4597706,46.322273,30.629317
станція ПОПІЛЬНЯ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,94,196,49.9443357,29.4597706,46.322273,30.629317
станція ПОПІЛЬНЯ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,1659,205,49.9443357,29.4597706,46.82775,30.76
станція ПРИЛУКИ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,946,184,50.5820914,32.3843273,46.834899,31.967136
станція ПРИЛУКИ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,101,196,50.5820914,32.3843273,46.36337,30.62144
станція ПРИЛУКИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,6002,192,50.5820914,32.3843273,46.9575,31.975556
станція ПРИЛУКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,471,218,50.5820914,32.3843273,46.485545,30.748833
станція ПРИЛУКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,209,196,50.5820914,32.3843273,46.485545,30.748833
станція ПРИЛУКИ,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,51,75,50.5820914,32.3843273,46.32227,30.62932
станція ПРИЛУКИ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,270,226,50.5820914,32.3843273,46.322273,30.629317
станція ПРИЛУКИ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,53,88,50.5820914,32.3843273,46.322273,30.629317
станція ПРОСЯНА ІМ. ПРИКЛОНСЬКОГО В.В.,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,48,105,48.116045,36.3725301,46.9575,31.975556
станція РАДИВИЛІВ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,54,190,50.1284748,25.2516423,46.36337,30.62144
станція РАДИВИЛІВ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,162,84,50.1284748,25.2516423,46.36337,30.62144
станція РАДИВИЛІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,52,149,50.1284748,25.2516423,46.485545,30.748833
станція РАДИВИЛІВ,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,108,133.5,50.1284748,25.2516423,46.32227,30.62932
станція РАДИВИЛІВ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,51,71,50.1284748,25.2516423,46.322273,30.629317
станція РАДИВИЛІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,50,90,50.1284748,25.2516423,46.82775,30.76
станція РЕШЕТИЛІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,49,170,49.5543415,34.0678632,46.834899,31.967136
станція РЕШЕТИЛІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЯЧМЕНЬ,41,125,49.5543415,34.0678632,46.9576791,31.9758924
станція РЕШЕТИЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,107,191,49.5543415,34.0678632,46.322273,30.629317
станція РОГАТИН,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,148,89,49.3997817,24.6214515,46.36337,30.62144
станція РОГАТИН,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,149,20,49.3997817,24.6214515,46.32227,30.62932
станція РОКИТНЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,159,117,49.6956,30.5090999,46.9575,31.975556
станція РОМОДАН,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,209,191,49.9922707,33.3207696,46.834899,31.967136
станція РУБІЖНЕ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,361,754,49.0241813,38.3538418,46.834899,31.967136
станція САВИНЦІ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,53,171,49.392,37.038292,46.9575,31.975556
станція САРАТА,станція ЖОВТНЕВА  (ЕКСП.),ЯЧМЕНЬ,54,134,46.0159204,29.6789749,46.834899,31.967136
станція САРАТА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,456,89,46.0159204,29.6789749,46.485545,30.748833
станція САРАТА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,53,42,46.0159204,29.6789749,46.322273,30.629317
станція САРАТА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,158,115,46.0159204,29.6789749,46.82775,30.76
станція САРАТА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,421,115,46.0159204,29.6789749,46.82775,30.76
станція СВАТОВЕ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,98,606,49.40891,38.1644926,46.834899,31.967136
станція СВАТОВЕ,станція КРЕМЕНЧУК,ЗЕРНО КУКУРУЗЫ,54,147,49.40891,38.1644926,49.0678972,33.4277227
станція СВАТОВЕ,станція КРЕМЕНЧУК,ЯЧМЕНЬ,108,184,49.40891,38.1644926,49.0678972,33.4277227
станція СВАТОВЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЯЧМЕНЬ,54,797,49.40891,38.1644926,46.9576791,31.9758924
станція СВІТЛОВОДСЬК,станція МИКОЛАЇВ,ПШЕНИЦА,55,71,49.045692,33.254924,46.9576791,31.9758924
станція СВІТЛОВОДСЬК,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,525,91,49.045692,33.254924,46.9575,31.975556
станція СВІТЛОВОДСЬК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,158,171,49.045692,33.254924,46.82775,30.76
станція СЕЛЕЩИНА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,133,158,49.4675792,34.8356181,46.9575,31.975556
станція СЕЛЕЩИНА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,47,213,49.4675792,34.8356181,46.485545,30.748833
станція СИГНАЇВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,148,92,49.0572906,31.4977695,46.9575,31.975556
станція СИГНАЇВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,101,151.5,49.0572906,31.4977695,46.82775,30.76
станція СЛАВУТА I,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,44,668,50.32072,26.88511,46.485545,30.748833
станція СЛАВУТА I,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,44,73,50.32072,26.88511,46.82775,30.76
станція СНОВСЬК,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,162,180,51.8139321,31.9430845,46.9575,31.975556
станція СНОВСЬК,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,476,191,51.8139321,31.9430845,46.485545,30.748833
станція СНОВСЬК,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,51,159,51.8139321,31.9430845,46.485545,30.748833
станція СНОВСЬК,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,46,198,51.8139321,31.9430845,46.32227,30.62932
станція СНОВСЬК,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,161,141,51.8139321,31.9430845,46.322273,30.629317
станція СНОВСЬК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,106,234,51.8139321,31.9430845,46.82775,30.76
станція СТАРОКОСТЯНТИНІВ I,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,52,194,49.753,27.1674,46.32227,30.62932
станція СТАРОКОСТЯНТИНІВ II,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,104,111.5,49.733726,27.2788967,46.36337,30.62144
станція СТАРОКОСТЯНТИНІВ II,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,2695,197,49.733726,27.2788967,46.322273,30.629317
станція СТАРОКОСТЯНТИНІВ II,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,1636,197,49.733726,27.2788967,46.322273,30.629317
станція СТАРОКОСТЯНТИНІВ II,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,476,207,49.733726,27.2788967,46.82775,30.76
станція СУЛА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,265,170,50.3987138,33.3989524,46.834899,31.967136
станція СУЛА,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,108,164,50.3987138,33.3989524,46.32227,30.62932
станція СУЛА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,360,161,50.3987138,33.3989524,46.82775,30.76
станція СУПРУНІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,54,127,49.587831,34.476587,46.485545,30.748833
станція ТАЛЬНЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,821,186,48.8952,30.7242999,46.82775,30.76
станція ТОРОПИЛІВКА,станція ДНІПРО-ГОЛОВНИЙ,ПШЕНИЦА,107,194,50.942266,34.670085,48.477403,35.0153242
станція ТОРОПИЛІВКА,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,44,497,50.942266,34.670085,46.36337,30.62144
станція ТОРОПИЛІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,356,200,50.942266,34.670085,46.9575,31.975556
станція ТОРОПИЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,51,521,50.942266,34.670085,46.32227,30.62932
станція ТОРОПИЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,146,145,50.942266,34.670085,46.322273,30.629317
станція ТРОСТЯНЕЦЬ-СМОРОДИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,97,213,50.476667,34.971944,46.322273,30.629317
станція УЛАДІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,524,100,49.4996345,28.2276245,46.485545,30.748833
станція УЛАДІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,106,167,49.4996345,28.2276245,46.485545,30.748833
станція УМАНЬ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,53,103,48.7329414,30.2045794,46.82775,30.76
станція ХАРКІВ-СОРТУВАЛЬНИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,53,189,50.030735,36.177962,46.82775,30.76
станція ХМІЛЬНИК,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,148,180,49.5589169,27.9843265,46.834899,31.967136
станція ХМІЛЬНИК,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1823,175,49.5589169,27.9843265,46.36337,30.62144
станція ХМІЛЬНИК,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,211,75,49.5589169,27.9843265,46.36337,30.62144
станція ХМІЛЬНИК,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,53,142,49.5589169,27.9843265,46.9576791,31.9758924
станція ХМІЛЬНИК,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,892,173,49.5589169,27.9843265,46.485545,30.748833
станція ХМІЛЬНИК,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,359,173,49.5589169,27.9843265,46.485545,30.748833
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,674,183,49.5589169,27.9843265,46.32227,30.62932
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,1108,183,49.5589169,27.9843265,46.322273,30.629317
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,51,143,49.5589169,27.9843265,46.82775,30.76
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,1163,193,49.5589169,27.9843265,46.82775,30.76
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,319,96,49.5589169,27.9843265,46.82775,30.76
станція ХОРОСТКІВ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,51,726,49.1954754,25.9093771,46.82775,30.76
станція ХОРОСТКІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,53,182,49.1954754,25.9093771,46.82775,30.76
станція ХРИСТИНІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,50,86,48.8152048,29.9726289,46.834899,31.967136
